date,ticker,open,high,low,close,adj_close,volume
2023-04-17,AAPL,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,162.8704833984375,41516200.0
2023-04-18,AAPL,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,164.09275817871094,49923000.0
2023-04-19,AAPL,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,165.2362060546875,47720200.0
2023-04-20,AAPL,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,164.2701873779297,52456400.0
2023-04-21,AAPL,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,162.6634979248047,58337300.0
2023-04-24,AAPL,165.0,165.60000610351562,163.88999938964844,165.3300018310547,162.96905517578125,41949600.0
2023-04-25,AAPL,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,161.43130493164062,48714100.0
2023-04-26,AAPL,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,161.4214630126953,45498800.0
2023-04-27,AAPL,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,166.00506591796875,64902300.0
2023-04-28,AAPL,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,167.25692749023438,55275900.0
2023-05-01,AAPL,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,167.16822814941406,52472900.0
2023-05-02,AAPL,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,166.1331787109375,48425700.0
2023-05-03,AAPL,169.5,170.9199981689453,167.16000366210938,167.4499969482422,165.0587615966797,65136000.0
2023-05-04,AAPL,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,163.42247009277344,81235400.0
2023-05-05,AAPL,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,171.09136962890625,113453200.0
2023-05-08,AAPL,172.47999572753906,173.85000610351562,172.11000061035156,173.5,171.0223846435547,55962800.0
2023-05-09,AAPL,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,169.3170928955078,45326900.0
2023-05-10,AAPL,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,171.08152770996094,53724500.0
2023-05-11,AAPL,173.85000610351562,174.58999633789062,172.1699981689453,173.75,171.268798828125,49514700.0
2023-05-12,AAPL,173.6199951171875,174.05999755859375,171.0,172.57000732421875,170.34095764160156,45533100.0
2023-05-15,AAPL,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,169.84742736816406,37266700.0
2023-05-16,AAPL,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,169.84742736816406,42110300.0
2023-05-17,AAPL,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,170.45941162109375,57951600.0
2023-05-18,AAPL,173.0,175.24000549316406,172.5800018310547,175.0500030517578,172.78890991210938,65496700.0
2023-05-19,AAPL,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,172.89749145507812,55809500.0
2023-05-22,AAPL,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,171.94989013671875,43570900.0
2023-05-23,AAPL,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,169.34397888183594,50747300.0
2023-05-24,AAPL,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,169.62034606933594,45143500.0
2023-05-25,AAPL,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,170.75552368164062,56058300.0
2023-05-26,AAPL,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,173.1640167236328,54835000.0
2023-05-30,AAPL,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,175.00985717773438,55964400.0
2023-05-31,AAPL,177.3300018310547,179.35000610351562,176.75999450683594,177.25,174.96046447753906,99625300.0
2023-06-01,AAPL,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,177.7638397216797,68901800.0
2023-06-02,AAPL,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,178.61268615722656,61996900.0
2023-06-05,AAPL,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,177.26039123535156,121946500.0
2023-06-06,AAPL,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,176.89520263671875,64848400.0
2023-06-07,AAPL,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,175.5231170654297,61944600.0
2023-06-08,AAPL,177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,178.2376251220703,50214900.0
2023-06-09,AAPL,181.5,182.22999572753903,180.6300048828125,180.9600067138672,178.62257385253906,48900000.0
2023-06-12,AAPL,181.27000427246097,183.88999938964844,180.97000122070312,183.7899932861328,181.41603088378903,54274900.0
2023-06-13,AAPL,182.8000030517578,184.1499938964844,182.44000244140625,183.30999755859375,180.9422149658203,54929100.0
2023-06-14,AAPL,183.3699951171875,184.38999938964844,182.02000427246097,183.9499969482422,181.5739593505859,57462900.0
2023-06-15,AAPL,183.9600067138672,186.52000427246097,183.77999877929688,186.0099945068359,183.60736083984375,65433200.0
2023-06-16,AAPL,186.72999572753903,186.9900054931641,184.27000427246097,184.9199981689453,182.53140258789065,101256200.0
2023-06-20,AAPL,184.41000366210935,186.1000061035156,184.41000366210935,185.0099945068359,182.6202392578125,49799100.0
2023-06-21,AAPL,184.8999938964844,185.41000366210935,182.58999633789065,183.9600067138672,181.58383178710935,49515700.0
2023-06-22,AAPL,183.7400054931641,187.0500030517578,183.6699981689453,187.0,184.5845642089844,51245300.0
2023-06-23,AAPL,185.5500030517578,187.55999755859375,185.0099945068359,186.67999267578125,184.26869201660156,53117000.0
2023-06-26,AAPL,186.8300018310547,188.0500030517578,185.22999572753903,185.27000427246097,182.8769073486328,48088700.0
2023-06-27,AAPL,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,185.63087463378903,50730800.0
2023-06-28,AAPL,187.92999267578125,189.8999938964844,187.6000061035156,189.25,186.8054962158203,51216800.0
2023-06-29,AAPL,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789065,187.14109802246097,46347300.0
2023-06-30,AAPL,191.6300048828125,194.47999572753903,191.2599945068359,193.97000122070312,191.4645233154297,85213200.0
2023-07-03,AAPL,193.77999877929688,193.8800048828125,191.7599945068359,192.4600067138672,189.9740447998047,31458200.0
2023-07-05,AAPL,191.57000732421875,192.97999572753903,190.6199951171875,191.3300018310547,188.8585968017578,46920300.0
2023-07-06,AAPL,189.83999633789065,192.02000427246097,189.1999969482422,191.80999755859375,189.3324279785156,45094300.0
2023-07-07,AAPL,191.41000366210935,192.6699981689453,190.2400054931641,190.67999267578125,188.21701049804688,46815000.0
2023-07-10,AAPL,189.2599945068359,189.9900054931641,187.0399932861328,188.61000061035156,186.17376708984375,59922200.0
2023-07-11,AAPL,189.16000366210935,189.3000030517578,186.6000061035156,188.0800018310547,185.6506195068359,46638100.0
2023-07-12,AAPL,189.67999267578125,191.6999969482422,188.47000122070312,189.77000427246097,187.31878662109375,60750200.0
2023-07-13,AAPL,190.5,191.19000244140625,189.77999877929688,190.5399932861328,188.07882690429688,41342300.0
2023-07-14,AAPL,190.22999572753903,191.17999267578125,189.6300048828125,190.69000244140625,188.22689819335935,41616200.0
2023-07-17,AAPL,191.8999938964844,194.32000732421875,191.80999755859375,193.9900054931641,191.4842834472656,50520200.0
2023-07-18,AAPL,193.3500061035156,194.3300018310547,192.4199981689453,193.72999572753903,191.22760009765625,48288200.0
2023-07-19,AAPL,193.1000061035156,198.22999572753903,192.6499938964844,195.1000061035156,192.5799102783203,80507300.0
2023-07-20,AAPL,195.08999633789065,196.47000122070312,192.5,193.1300048828125,190.6353454589844,59581200.0
2023-07-21,AAPL,194.1000061035156,194.97000122070312,191.22999572753903,191.94000244140625,189.4607696533203,71951700.0
2023-07-24,AAPL,193.41000366210935,194.91000366210935,192.25,192.75,190.2602996826172,45377800.0
2023-07-25,AAPL,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,191.11903381347656,37283200.0
2023-07-26,AAPL,193.6699981689453,195.63999938964844,193.32000732421875,194.5,191.98768615722656,47471900.0
2023-07-27,AAPL,196.02000427246097,197.1999969482422,192.5500030517578,193.22000122070312,190.7242126464844,47460200.0
2023-07-28,AAPL,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,193.30050659179688,48291400.0
2023-07-31,AAPL,196.05999755859375,196.4900054931641,195.2599945068359,196.4499969482422,193.91249084472656,38824100.0
2023-08-01,AAPL,196.2400054931641,196.72999572753903,195.27999877929688,195.61000061035156,193.08335876464844,35175100.0
2023-08-02,AAPL,195.0399932861328,195.17999267578125,191.8500061035156,192.5800018310547,190.0924835205078,50389300.0
2023-08-03,AAPL,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,188.70068359375,61235200.0
2023-08-04,AAPL,185.52000427246097,187.3800048828125,181.9199981689453,181.9900054931641,179.6392822265625,115956800.0
2023-08-07,AAPL,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,176.53985595703125,97576100.0
2023-08-08,AAPL,179.69000244140625,180.27000427246097,177.5800018310547,179.8000030517578,177.47755432128906,67823000.0
2023-08-09,AAPL,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,175.8883514404297,60378500.0
2023-08-10,AAPL,179.47999572753906,180.75,177.60000610351562,177.97000122070312,175.67120361328125,54686900.0
2023-08-11,AAPL,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,175.7305145263672,52036700.0
2023-08-14,AAPL,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,177.38119506835938,43675600.0
2023-08-15,AAPL,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,175.3944549560547,43622600.0
2023-08-16,AAPL,177.1300048828125,178.5399932861328,176.5,176.57000732421875,174.52464294433594,46964900.0
2023-08-17,AAPL,177.13999938964844,177.50999450683594,173.47999572753906,174.0,171.98440551757812,66062900.0
2023-08-18,AAPL,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,172.46873474121094,61172200.0
2023-08-21,AAPL,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,173.80307006835938,46311900.0
2023-08-22,AAPL,177.05999755859375,177.67999267578125,176.25,177.22999572753906,175.17698669433594,42038900.0
2023-08-23,AAPL,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,179.02194213867188,52722800.0
2023-08-24,AAPL,180.6699981689453,181.1000061035156,176.00999450683594,176.3800048828125,174.3368377685547,54945800.0
2023-08-25,AAPL,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,176.54100036621094,51449600.0
2023-08-28,AAPL,180.08999633789062,180.58999633789065,178.5500030517578,180.19000244140625,178.10267639160156,43820700.0
2023-08-29,AAPL,179.6999969482422,184.8999938964844,179.5,184.1199951171875,181.98716735839844,53003900.0
2023-08-30,AAPL,184.94000244140625,187.8500061035156,184.7400054931641,187.6499938964844,185.47628784179688,60813900.0
2023-08-31,AAPL,187.83999633789065,189.1199951171875,187.47999572753903,187.8699951171875,185.69371032714844,60794500.0
2023-09-01,AAPL,189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,187.26531982421875,45766500.0
2023-09-05,AAPL,188.27999877929688,189.97999572753903,187.61000061035156,189.6999969482422,187.5025329589844,45280000.0
2023-09-06,AAPL,188.3999938964844,188.8500061035156,181.47000122070312,182.91000366210935,180.79119873046875,81755800.0
2023-09-07,AAPL,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,175.50318908691406,112488800.0
2023-09-08,AAPL,178.35000610351562,180.2400054931641,177.7899932861328,178.17999267578125,176.115966796875,65551300.0
2023-09-11,AAPL,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,177.28231811523438,58953100.0
2023-09-12,AAPL,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,174.2577667236328,90370200.0
2023-09-13,AAPL,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,172.19195556640625,84267900.0
2023-09-14,AAPL,174.0,176.10000610351562,173.5800018310547,175.74000549316406,173.70423889160156,60895800.0
2023-09-15,AAPL,176.47999572753906,176.5,173.82000732421875,175.00999450683594,172.9827117919922,109259500.0
2023-09-18,AAPL,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,175.90841674804688,67257600.0
2023-09-19,AAPL,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,176.99569702148438,51826900.0
2023-09-20,AAPL,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,173.45713806152344,58436200.0
2023-09-21,AAPL,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,171.91519165039062,63149100.0
2023-09-22,AAPL,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,172.76522827148438,56725400.0
2023-09-25,AAPL,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,174.04031372070312,46172700.0
2023-09-26,AAPL,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,169.96803283691406,64588900.0
2023-09-27,AAPL,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,168.4557647705078,66921800.0
2023-09-28,AAPL,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,168.7127685546875,56294400.0
2023-09-29,AAPL,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,169.22674560546875,51861100.0
2023-10-02,AAPL,171.22000122070312,174.3000030517578,170.92999267578125,173.75,171.7373046875,52164500.0
2023-10-03,AAPL,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,170.40293884277344,49594600.0
2023-10-04,AAPL,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,171.64834594726562,53020300.0
2023-10-05,AAPL,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,172.8838653564453,48527900.0
2023-10-06,AAPL,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,175.43399047851562,57266700.0
2023-10-09,AAPL,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,176.91659545898438,42390800.0
2023-10-10,AAPL,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,176.32354736328125,43698000.0
2023-10-11,AAPL,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,177.7172393798828,47551100.0
2023-10-12,AAPL,180.07000732421875,182.33999633789065,179.0399932861328,180.7100067138672,178.61669921875,56743100.0
2023-10-13,AAPL,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,176.77822875976562,51427100.0
2023-10-16,AAPL,176.75,179.0800018310547,176.50999450683594,178.72000122070312,176.6497344970703,52517000.0
2023-10-17,AAPL,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,175.09791564941406,57549400.0
2023-10-18,AAPL,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,173.80307006835938,54764400.0
2023-10-19,AAPL,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,173.42750549316406,59302900.0
2023-10-20,AAPL,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,170.8773956298828,64244000.0
2023-10-23,AAPL,170.91000366210938,174.00999450683594,169.92999267578125,173.0,170.9959716796875,55980100.0
2023-10-24,AAPL,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,171.430908203125,43816600.0
2023-10-25,AAPL,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,169.11798095703125,57157000.0
2023-10-26,AAPL,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,164.95675659179688,70625300.0
2023-10-27,AAPL,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,166.27134704589844,58499100.0
2023-10-30,AAPL,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,168.31739807128906,51131000.0
2023-10-31,AAPL,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,168.79183959960938,44846000.0
2023-11-01,AAPL,171.0,174.22999572753906,170.1199951171875,173.97000122070312,171.9547576904297,56934900.0
2023-11-02,AAPL,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,175.51304626464844,77334800.0
2023-11-03,AAPL,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,174.60369873046875,79829200.0
2023-11-06,AAPL,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,177.15380859375,63841300.0
2023-11-07,AAPL,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,179.71383666992188,70530000.0
2023-11-08,AAPL,182.3500061035156,183.4499969482422,181.58999633789065,182.88999938964844,180.77142333984375,49340300.0
2023-11-09,AAPL,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210935,180.2969665527344,53763500.0
2023-11-10,AAPL,183.97000122070312,186.57000732421875,183.52999877929688,186.3999938964844,184.48350524902344,66133400.0
2023-11-13,AAPL,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,182.89993286132812,43627500.0
2023-11-14,AAPL,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,185.51280212402344,60108400.0
2023-11-15,AAPL,187.8500061035156,189.5,187.77999877929688,188.0099945068359,186.07693481445312,53790500.0
2023-11-16,AAPL,189.57000732421875,190.9600067138672,188.6499938964844,189.7100067138672,187.75946044921875,54412900.0
2023-11-17,AAPL,190.25,190.3800048828125,188.57000732421875,189.69000244140625,187.7396697998047,50922700.0
2023-11-20,AAPL,189.88999938964844,191.91000366210935,189.8800048828125,191.4499969482422,189.48158264160156,46505100.0
2023-11-21,AAPL,191.41000366210935,191.52000427246097,189.7400054931641,190.63999938964844,188.67990112304688,38134500.0
2023-11-22,AAPL,191.4900054931641,192.92999267578125,190.8300018310547,191.30999755859375,189.34298706054688,39617700.0
2023-11-24,AAPL,190.8699951171875,190.8999938964844,189.25,189.97000122070312,188.0167694091797,24048300.0
2023-11-27,AAPL,189.9199981689453,190.6699981689453,188.8999938964844,189.7899932861328,187.8386383056641,40552600.0
2023-11-28,AAPL,189.77999877929688,191.0800018310547,189.3999938964844,190.3999938964844,188.44236755371097,38415400.0
2023-11-29,AAPL,190.8999938964844,192.08999633789065,188.97000122070312,189.3699951171875,187.42295837402344,43014200.0
2023-11-30,AAPL,189.83999633789065,190.32000732421875,188.19000244140625,189.9499969482422,187.9969787597656,48794400.0
2023-12-01,AAPL,190.3300018310547,191.55999755859375,189.22999572753903,191.2400054931641,189.2737274169922,45704800.0
2023-12-04,AAPL,189.97999572753903,190.0500030517578,187.4499969482422,189.42999267578125,187.4823303222656,43389500.0
2023-12-05,AAPL,190.2100067138672,194.3999938964844,190.17999267578125,193.4199981689453,191.4313201904297,66628400.0
2023-12-06,AAPL,194.4499969482422,194.7599945068359,192.11000061035156,192.32000732421875,190.34263610839844,41089700.0
2023-12-07,AAPL,193.6300048828125,195.0,193.58999633789065,194.27000427246097,192.2725830078125,47477700.0
2023-12-08,AAPL,194.1999969482422,195.9900054931641,193.6699981689453,195.7100067138672,193.69778442382812,53406400.0
2023-12-11,AAPL,193.11000061035156,193.4900054931641,191.4199981689453,193.17999267578125,191.19381713867188,60943700.0
2023-12-12,AAPL,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,192.7080535888672,52696900.0
2023-12-13,AAPL,195.08999633789065,198.0,194.8500061035156,197.9600067138672,195.92465209960935,70404200.0
2023-12-14,AAPL,198.02000427246097,199.6199951171875,196.16000366210935,198.11000061035156,196.07310485839844,66831600.0
2023-12-15,AAPL,197.52999877929688,198.3999938964844,197.0,197.57000732421875,195.5386505126953,128538400.0
2023-12-18,AAPL,196.08999633789065,196.6300048828125,194.38999938964844,195.88999938964844,193.87594604492188,55751900.0
2023-12-19,AAPL,196.16000366210935,196.9499969482422,195.88999938964844,196.94000244140625,194.9151153564453,40714100.0
